State,District,Market,Commodity,Variety,Grade,Min Price,Max Price,Modal Price
Uttar Pradesh,Jalaun (Orai),Jalaun,Jack Fruit,Jack Fruit,Medium,500.0,1000.0,800.0
Uttar Pradesh,Jalaun (Orai),Jalaun,Mango,Dusheri,Medium,1850.0,2200.0,2000.0
Uttar Pradesh,Jalaun (Orai),Jalaun,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,1000.0,1300.0,1200.0
Uttar Pradesh,Jalaun (Orai),Jalaun,Onion,Red,FAQ,1150.0,1400.0,1200.0
Uttar Pradesh,Jalaun (Orai),Jalaun,Potato,Desi,FAQ,1000.0,1200.0,1100.0
Uttar Pradesh,Jalaun (Orai),Jalaun,Pumpkin,Pumpkin,FAQ,1100.0,1300.0,1200.0
Uttar Pradesh,Jalaun (Orai),Jalaun,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,1800.0,2200.0,2000.0
Uttar Pradesh,Jalaun (Orai),Jalaun,Wheat,Dara,FAQ,2125.0,2125.0,2125.0
Uttar Pradesh,Jalaun (Orai),Jalaun,White Peas,White Peas,FAQ,3800.0,4100.0,3900.0
Uttar Pradesh,Jalaun (Orai),Orai,Apple,Delicious,Medium,9400.0,9600.0,9500.0
Uttar Pradesh,Jalaun (Orai),Orai,Banana,Banana - Ripe,Medium,1800.0,2000.0,1900.0
Uttar Pradesh,Jalaun (Orai),Orai,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,4800.0,5000.0,4850.0
Uttar Pradesh,Jalaun (Orai),Orai,Bhindi(Ladies Finger),Bhindi,FAQ,2100.0,2300.0,2200.0
Uttar Pradesh,Jalaun (Orai),Orai,Bottle gourd,Bottle Gourd,FAQ,1500.0,1700.0,1600.0
Uttar Pradesh,Jalaun (Orai),Orai,Brinjal,Brinjal,FAQ,1900.0,2100.0,2000.0
Uttar Pradesh,Jalaun (Orai),Orai,Cabbage,Cabbage,FAQ,1200.0,1300.0,1250.0
Uttar Pradesh,Jalaun (Orai),Orai,Cauliflower,Cauliflower,FAQ,2500.0,2700.0,2600.0
Uttar Pradesh,Jalaun (Orai),Orai,Garlic,Desi,FAQ,4900.0,5100.0,5000.0
Uttar Pradesh,Jalaun (Orai),Orai,Green Chilli,Green Chilly,FAQ,4000.0,4300.0,4200.0
Uttar Pradesh,Jalaun (Orai),Orai,Gur(Jaggery),Red,FAQ,3500.0,3700.0,3600.0
Uttar Pradesh,Jalaun (Orai),Orai,Lime,Lime,Medium,3700.0,3900.0,3800.0
Uttar Pradesh,Jalaun (Orai),Orai,Mustard,Sarson(Black),FAQ,4800.0,5000.0,4900.0
Uttar Pradesh,Jalaun (Orai),Orai,Onion,Nasik,FAQ,1180.0,1250.0,1215.0
Uttar Pradesh,Jalaun (Orai),Orai,Pomegranate,Pomogranate,Medium,5900.0,6100.0,6000.0
Uttar Pradesh,Jalaun (Orai),Orai,Potato,Desi,FAQ,1080.0,1150.0,1120.0
Uttar Pradesh,Jalaun (Orai),Orai,Pumpkin,Pumpkin,FAQ,1400.0,1600.0,1500.0
Uttar Pradesh,Jalaun (Orai),Orai,Tomato,Deshi,FAQ,6800.0,7100.0,7000.0
Uttar Pradesh,Jalaun (Orai),Orai,Wheat,Dara,FAQ,2141.0,2220.0,2200.0
Uttar Pradesh,Jalaun (Orai),Orai,White Peas,White Peas,FAQ,3800.0,4000.0,3910.0
Uttar Pradesh,Jaunpur,Jaunpur,Apple,Delicious,Medium,9850.0,9950.0,9900.0
Uttar Pradesh,Jaunpur,Jaunpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,12900.0,13000.0,13000.0
Uttar Pradesh,Jaunpur,Jaunpur,Banana,Banana - Ripe,Medium,1975.0,2030.0,2000.0
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,6400.0,6450.0,6425.0
Uttar Pradesh,Jaunpur,Jaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,5700.0,5800.0,5750.0
Uttar Pradesh,Jaunpur,Jaunpur,Bhindi(Ladies Finger),Bhindi,FAQ,1750.0,1850.0,1800.0
Uttar Pradesh,Jaunpur,Jaunpur,Bitter gourd,Bitter Gourd,FAQ,1800.0,1900.0,1850.0
Uttar Pradesh,Jaunpur,Jaunpur,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,8350.0,8450.0,8400.0
Uttar Pradesh,Jaunpur,Jaunpur,Bottle gourd,Bottle Gourd,FAQ,1330.0,1375.0,1350.0
Uttar Pradesh,Jaunpur,Jaunpur,Brinjal,Brinjal,FAQ,1700.0,1760.0,1730.0
Uttar Pradesh,Jaunpur,Jaunpur,Cucumbar(Kheera),Cucumbar,FAQ,2270.0,2330.0,2300.0
Uttar Pradesh,Jaunpur,Jaunpur,Green Chilli,Green Chilly,FAQ,3350.0,3450.0,3400.0
Uttar Pradesh,Jaunpur,Jaunpur,Gur(Jaggery),Red,FAQ,4340.0,4400.0,4375.0
Uttar Pradesh,Jaunpur,Jaunpur,Lemon,Lemon,FAQ,4550.0,4650.0,4600.0
Uttar Pradesh,Jaunpur,Jaunpur,Lentil (Masur)(Whole),Kala Masoor New,FAQ,6720.0,6800.0,6740.0
Uttar Pradesh,Jaunpur,Jaunpur,Mango,Dusheri,Medium,2070.0,2200.0,2100.0
Uttar Pradesh,Jaunpur,Jaunpur,Mustard,Lohi Black,FAQ,5500.0,5600.0,5550.0
Uttar Pradesh,Jaunpur,Jaunpur,Onion,Red,FAQ,1340.0,1400.0,1360.0
Uttar Pradesh,Jaunpur,Jaunpur,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,3150.0,3300.0,3200.0
Uttar Pradesh,Jaunpur,Jaunpur,Pomegranate,Pomogranate,Medium,7050.0,7150.0,7100.0
Uttar Pradesh,Jaunpur,Jaunpur,Potato,Badshah,FAQ,1100.0,1160.0,1130.0
Uttar Pradesh,Jaunpur,Jaunpur,Pumpkin,Pumpkin,FAQ,1200.0,1250.0,1225.0
Uttar Pradesh,Jaunpur,Jaunpur,Raddish,Raddish,FAQ,2200.0,2250.0,2225.0
Uttar Pradesh,Jaunpur,Jaunpur,Rice,III,FAQ,2620.0,2680.0,2660.0
Uttar Pradesh,Jaunpur,Jaunpur,Tomato,Hybrid,FAQ,6450.0,6550.0,6500.0
Uttar Pradesh,Jaunpur,Jaunpur,Wheat,Dara,FAQ,2300.0,2350.0,2325.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Apple,Delicious,Medium,9880.0,10080.0,9980.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,6320.0,6520.0,6420.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,5620.0,5820.0,5720.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Bhindi(Ladies Finger),Bhindi,FAQ,1585.0,1785.0,1685.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Bottle gourd,Bottle Gourd,FAQ,1230.0,1430.0,1330.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Brinjal,Brinjal,FAQ,1700.0,1900.0,1800.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Cucumbar(Kheera),Cucumbar,FAQ,2140.0,2340.0,2240.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Garlic,Average,FAQ,5880.0,6080.0,5980.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Ginger(Green),Green Ginger,FAQ,10660.0,10860.0,10760.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Green Chilli,Green Chilly,FAQ,3140.0,3340.0,3240.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Gur(Jaggery),Red,FAQ,4300.0,4500.0,4400.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Lentil (Masur)(Whole),Kala Masoor New,FAQ,6660.0,6860.0,6760.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Mustard,Sarson(Black),FAQ,5440.0,5640.0,5540.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Onion,Red,FAQ,1255.0,1455.0,1355.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,2950.0,3150.0,3050.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Pomegranate,Pomogranate,Medium,7080.0,7280.0,7180.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Potato,Badshah,FAQ,1050.0,1250.0,1150.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Pumpkin,Pumpkin,FAQ,1120.0,1320.0,1220.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Raddish,Raddish,FAQ,2200.0,2400.0,2300.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Tomato,Deshi,FAQ,6450.0,6650.0,6550.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Wheat,Dara,FAQ,2220.0,2420.0,2320.0
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,White Peas,White Peas,FAQ,5400.0,5600.0,5500.0
Uttar Pradesh,Jaunpur,Shahganj,Apple,Delicious,Medium,9850.0,9950.0,9910.0
Uttar Pradesh,Jaunpur,Shahganj,Banana,Other,Medium,3500.0,3700.0,3600.0
Uttar Pradesh,Jaunpur,Shahganj,Bhindi(Ladies Finger),Bhindi,FAQ,1750.0,1900.0,1810.0
Uttar Pradesh,Jaunpur,Shahganj,Bitter gourd,Other,FAQ,1800.0,1950.0,1850.0
Uttar Pradesh,Jaunpur,Shahganj,Bottle gourd,Bottle Gourd,FAQ,1250.0,1350.0,1300.0
Uttar Pradesh,Jaunpur,Shahganj,Brinjal,Brinjal,FAQ,1700.0,1850.0,1750.0
Uttar Pradesh,Jaunpur,Shahganj,Cowpea(Veg),Cowpea (Veg),FAQ,2300.0,2500.0,2400.0
Uttar Pradesh,Jaunpur,Shahganj,Cucumbar(Kheera),Cucumbar,FAQ,2250.0,2350.0,2300.0
Uttar Pradesh,Jaunpur,Shahganj,Garlic,Garlic,FAQ,5750.0,5850.0,5800.0
Uttar Pradesh,Jaunpur,Shahganj,Ginger(Green),Green Ginger,FAQ,10650.0,10750.0,10700.0
Uttar Pradesh,Jaunpur,Shahganj,Green Chilli,Green Chilly,FAQ,3300.0,3500.0,3400.0
Uttar Pradesh,Jaunpur,Shahganj,Lemon,Lemon,FAQ,4550.0,4650.0,4600.0
Uttar Pradesh,Jaunpur,Shahganj,Mango,Other,Medium,2050.0,2150.0,2100.0
Uttar Pradesh,Jaunpur,Shahganj,Mousambi(Sweet Lime),Mousambi,Medium,3950.0,4100.0,4020.0
Uttar Pradesh,Jaunpur,Shahganj,Onion,Red,FAQ,1300.0,1400.0,1350.0
Uttar Pradesh,Jaunpur,Shahganj,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,2550.0,2650.0,2600.0
Uttar Pradesh,Jaunpur,Shahganj,Pomegranate,Pomogranate,Medium,7000.0,7150.0,7080.0
Uttar Pradesh,Jaunpur,Shahganj,Potato,Badshah,FAQ,1100.0,1200.0,1150.0
Uttar Pradesh,Jaunpur,Shahganj,Pumpkin,Pumpkin,FAQ,1150.0,1250.0,1200.0
Uttar Pradesh,Jaunpur,Shahganj,Raddish,Raddish,FAQ,2200.0,2300.0,2240.0
Uttar Pradesh,Jaunpur,Shahganj,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,1900.0,2100.0,2000.0
Uttar Pradesh,Jaunpur,Shahganj,Spinach,Spinach,FAQ,1100.0,1250.0,1150.0
Uttar Pradesh,Jaunpur,Shahganj,Tomato,Hybrid,FAQ,6500.0,6750.0,6550.0
Uttar Pradesh,Jhansi,Baruwasagar,Colacasia,Colacasia,FAQ,2000.0,2500.0,2300.0
Uttar Pradesh,Jhansi,Baruwasagar,Ginger(Green),Green Ginger,FAQ,6000.0,7000.0,6500.0
Uttar Pradesh,Jhansi,Jhansi,Apple,Delicious,Medium,9225.0,9320.0,9275.0
Uttar Pradesh,Jhansi,Jhansi,Banana - Green,Banana - Green,FAQ,1040.0,1100.0,1070.0
Uttar Pradesh,Jhansi,Jhansi,Barley (Jau),Dara,FAQ,1740.0,1815.0,1775.0
Uttar Pradesh,Jhansi,Jhansi,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,5300.0,5370.0,5340.0
Uttar Pradesh,Jhansi,Jhansi,Bhindi(Ladies Finger),Bhindi,FAQ,2125.0,2185.0,2160.0
Uttar Pradesh,Jhansi,Jhansi,Bitter gourd,Bitter Gourd,FAQ,2550.0,2625.0,2580.0
Uttar Pradesh,Jhansi,Jhansi,Bottle gourd,Bottle Gourd,FAQ,1530.0,1590.0,1560.0
Uttar Pradesh,Jhansi,Jhansi,Brinjal,Round/Long,FAQ,1640.0,1710.0,1670.0
Uttar Pradesh,Jhansi,Jhansi,Cabbage,Cabbage,FAQ,1225.0,1260.0,1245.0
Uttar Pradesh,Jhansi,Jhansi,Garlic,Garlic,FAQ,5650.0,5720.0,5685.0
Uttar Pradesh,Jhansi,Jhansi,Green Chilli,Green Chilly,FAQ,3560.0,3620.0,3585.0
Uttar Pradesh,Jhansi,Jhansi,Groundnut,Bold,FAQ,6125.0,6300.0,6220.0
Uttar Pradesh,Jhansi,Jhansi,Gur(Jaggery),Red,FAQ,3390.0,3465.0,3430.0
Uttar Pradesh,Jhansi,Jhansi,Lemon,Lemon,FAQ,2440.0,2510.0,2475.0
Uttar Pradesh,Jhansi,Jhansi,Lentil (Masur)(Whole),Masoor Gola,FAQ,6000.0,6040.0,6015.0
Uttar Pradesh,Jhansi,Jhansi,Mustard,Sarson(Black),FAQ,5440.0,5515.0,5470.0
Uttar Pradesh,Jhansi,Jhansi,Onion,Red,FAQ,1185.0,1245.0,1215.0
Uttar Pradesh,Jhansi,Jhansi,Papaya,Papaya,Medium,1950.0,2040.0,1985.0
Uttar Pradesh,Jhansi,Jhansi,Pomegranate,Pomogranate,Medium,5840.0,5915.0,5875.0
Uttar Pradesh,Jhansi,Jhansi,Potato,Desi,FAQ,1185.0,1265.0,1230.0
Uttar Pradesh,Jhansi,Jhansi,Pumpkin,Pumpkin,FAQ,1440.0,1510.0,1470.0
Uttar Pradesh,Jhansi,Jhansi,Raddish,Raddish,FAQ,1600.0,1670.0,1635.0
Uttar Pradesh,Jhansi,Jhansi,Rice,III,FAQ,2385.0,2475.0,2440.0
Uttar Pradesh,Jhansi,Jhansi,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,2580.0,2650.0,2620.0
Uttar Pradesh,Jhansi,Jhansi,Tomato,Deshi,FAQ,6740.0,6795.0,6770.0
Uttar Pradesh,Jhansi,Jhansi,Wheat,Dara,FAQ,2185.0,2280.0,2250.0
Uttar Pradesh,Jhansi,Jhansi,White Peas,White Peas,FAQ,4140.0,4225.0,4180.0
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Apple,Delicious,Medium,2500.0,3000.0,2800.0
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Banana,Medium,Medium,800.0,1000.0,900.0
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Bottle gourd,Bottle Gourd,FAQ,800.0,1000.0,900.0
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Brinjal,Brinjal,FAQ,800.0,1000.0,900.0
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Cauliflower,Cauliflower,FAQ,800.0,1000.0,900.0
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Cucumbar(Kheera),Cucumbar,FAQ,800.0,1000.0,900.0
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Garlic,Average,FAQ,4500.0,5000.0,4800.0
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Green Chilli,Green Chilly,FAQ,1200.0,1600.0,1400.0
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Gur(Jaggery),Pathari,FAQ,3000.0,3500.0,3200.0
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Mango,Badami,Medium,800.0,1000.0,900.0
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Onion,Medium,FAQ,800.0,1000.0,900.0
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Potato,Desi,FAQ,800.0,1000.0,900.0
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Tomato,Deshi,FAQ,800.0,1000.0,900.0
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura,Wheat,Dara,FAQ,2125.0,2135.0,2130.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Apple,Delicious,Medium,3100.0,4000.0,3200.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Banana,Other,Medium,930.0,1010.0,950.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Bhindi(Ladies Finger),Bhindi,FAQ,930.0,1020.0,950.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Bottle gourd,Bottle Gourd,FAQ,930.0,1020.0,950.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Brinjal,Arkasheela Mattigulla,FAQ,930.0,1020.0,950.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Cabbage,Cabbage,FAQ,930.0,1020.0,950.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Capsicum,Capsicum,FAQ,930.0,1020.0,950.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Cauliflower,Local,FAQ,930.0,1020.0,950.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Cucumbar(Kheera),Cucumbar,FAQ,930.0,1020.0,950.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Ginger(Green),Green Ginger,FAQ,1810.0,2000.0,1850.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Green Chilli,Green Chilly,FAQ,920.0,1020.0,950.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Guava,Guava,Medium,1810.0,2010.0,1850.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Lemon,Lemon,FAQ,1810.0,2000.0,1850.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Methi(Leaves),Methi,FAQ,930.0,1020.0,950.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Mousambi(Sweet Lime),Mousambi,Medium,1810.0,2000.0,1850.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Onion,Nasik,FAQ,930.0,1120.0,950.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Papaya,Papaya,Medium,930.0,1020.0,950.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Potato,Badshah,FAQ,930.0,1020.0,950.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Pumpkin,Pumpkin,FAQ,930.0,1020.0,950.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Raddish,Other,FAQ,930.0,1020.0,950.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Ridgeguard(Tori),Other,FAQ,1420.0,1500.0,1450.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Spinach,Other,FAQ,930.0,1020.0,950.0
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Tomato,Deshi,FAQ,1810.0,2000.0,1850.0
Uttar Pradesh,Kannuj,Kannauj,Apple,Delicious,Medium,9250.0,9450.0,9350.0
Uttar Pradesh,Kannuj,Kannauj,Banana,Banana - Ripe,Medium,2300.0,2400.0,2350.0
Uttar Pradesh,Kannuj,Kannauj,Bhindi(Ladies Finger),Bhindi,FAQ,1750.0,1850.0,1800.0
Uttar Pradesh,Kannuj,Kannauj,Bottle gourd,Bottle Gourd,FAQ,1350.0,1450.0,1400.0
Uttar Pradesh,Kannuj,Kannauj,Brinjal,Round,FAQ,1750.0,1860.0,1820.0
Uttar Pradesh,Kannuj,Kannauj,Garlic,Garlic,FAQ,5800.0,6000.0,5900.0
Uttar Pradesh,Kannuj,Kannauj,Ginger(Green),Green Ginger,FAQ,8900.0,9000.0,8950.0
Uttar Pradesh,Kannuj,Kannauj,Green Chilli,Green Chilly,FAQ,3000.0,3200.0,3100.0
Uttar Pradesh,Kannuj,Kannauj,Gur(Jaggery),Yellow,FAQ,3780.0,3870.0,3840.0
Uttar Pradesh,Kannuj,Kannauj,Lemon,Lemon,FAQ,4700.0,4900.0,4800.0
Uttar Pradesh,Kannuj,Kannauj,Maize,Yellow,FAQ,1800.0,1900.0,1850.0
Uttar Pradesh,Kannuj,Kannauj,Mustard Oil,Mustard Oil,FAQ,12800.0,13000.0,12900.0
Uttar Pradesh,Kannuj,Kannauj,Onion,Red,FAQ,1250.0,1350.0,1300.0
Uttar Pradesh,Kannuj,Kannauj,Pomegranate,Pomogranate,Medium,6100.0,6300.0,6200.0
Uttar Pradesh,Kannuj,Kannauj,Potato,Local,FAQ,860.0,960.0,910.0
Uttar Pradesh,Kannuj,Kannauj,Pumpkin,Pumpkin,FAQ,1170.0,1260.0,1220.0
Uttar Pradesh,Kannuj,Kannauj,Rice,III,FAQ,2350.0,2450.0,2410.0
Uttar Pradesh,Kannuj,Kannauj,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,1800.0,1900.0,1850.0
Uttar Pradesh,Kannuj,Kannauj,Tomato,Hybrid,FAQ,5500.0,5600.0,5550.0
Uttar Pradesh,Kannuj,Kannauj,Wheat,Dara,FAQ,2230.0,2340.0,2280.0
Uttar Pradesh,Kanpur,Choubepur,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),FAQ,8450.0,8550.0,8500.0
Uttar Pradesh,Kanpur,Choubepur,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,2300.0,2400.0,2345.0
Uttar Pradesh,Kanpur,Choubepur,Barley (Jau),Dara,FAQ,2050.0,2150.0,2100.0
Uttar Pradesh,Kanpur,Choubepur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,5300.0,5400.0,5360.0
Uttar Pradesh,Kanpur,Choubepur,Bhindi(Ladies Finger),Bhindi,FAQ,2300.0,2480.0,2370.0
Uttar Pradesh,Kanpur,Choubepur,Bitter gourd,Bitter Gourd,FAQ,1950.0,2150.0,2060.0
Uttar Pradesh,Kanpur,Choubepur,Brinjal,Brinjal,FAQ,1900.0,2100.0,2000.0
Uttar Pradesh,Kanpur,Choubepur,Corriander seed,Badami Steam,FAQ,8350.0,8450.0,8400.0
Uttar Pradesh,Kanpur,Choubepur,Garlic,Desi,FAQ,6000.0,6200.0,6100.0
Uttar Pradesh,Kanpur,Choubepur,Ginger(Green),Green Ginger,FAQ,9300.0,9500.0,9400.0
Uttar Pradesh,Kanpur,Choubepur,Green Chilli,Green Chilly,FAQ,3600.0,3800.0,3700.0
Uttar Pradesh,Kanpur,Choubepur,Green Gram (Moong)(Whole),Green (Whole),FAQ,7070.0,7175.0,7125.0
Uttar Pradesh,Kanpur,Choubepur,Gur(Jaggery),Yellow,FAQ,4015.0,4175.0,4070.0
Uttar Pradesh,Kanpur,Choubepur,Maize,Yellow,FAQ,1700.0,1800.0,1760.0
Uttar Pradesh,Kanpur,Choubepur,Mustard,Sarson(Black),FAQ,5400.0,5500.0,5460.0
Uttar Pradesh,Kanpur,Choubepur,Onion,Red,FAQ,1260.0,1475.0,1325.0
Uttar Pradesh,Kanpur,Choubepur,Potato,Desi,FAQ,970.0,1100.0,1025.0
Uttar Pradesh,Kanpur,Choubepur,Rice,III,FAQ,2470.0,2575.0,2515.0
Uttar Pradesh,Kanpur,Choubepur,Tomato,Deshi,FAQ,5400.0,5600.0,5500.0
Uttar Pradesh,Kanpur,Choubepur,Wheat,Dara,FAQ,2200.0,2300.0,2245.0
Uttar Pradesh,Kanpur,Jhijhank,Apple,Delicious,Medium,9100.0,9300.0,9200.0
Uttar Pradesh,Kanpur,Jhijhank,Arhar (Tur/Red Gram)(Whole),Desi(Whole),FAQ,8350.0,8550.0,8460.0
Uttar Pradesh,Kanpur,Jhijhank,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,11950.0,12250.0,12100.0
Uttar Pradesh,Kanpur,Jhijhank,Banana,Banana - Ripe,Medium,2750.0,2950.0,2860.0
Uttar Pradesh,Kanpur,Jhijhank,Barley (Jau),Dara,FAQ,2185.0,2300.0,2240.0
Uttar Pradesh,Kanpur,Jhijhank,Bengal Gram Dal (Chana Dal),Bengal Gram (Split),FAQ,6000.0,6200.0,6080.0
Uttar Pradesh,Kanpur,Jhijhank,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,5400.0,5550.0,5485.0
Uttar Pradesh,Kanpur,Jhijhank,Bottle gourd,Bottle Gourd,FAQ,1450.0,1575.0,1510.0
Uttar Pradesh,Kanpur,Jhijhank,Brinjal,Round/Long,FAQ,1750.0,1950.0,1880.0
Uttar Pradesh,Kanpur,Jhijhank,Green Chilli,Green Chilly,FAQ,3450.0,3650.0,3570.0
Uttar Pradesh,Kanpur,Jhijhank,Green Gram (Moong)(Whole),Hybrid,FAQ,7100.0,7300.0,7185.0
Uttar Pradesh,Kanpur,Jhijhank,Gur(Jaggery),Red,FAQ,3600.0,3750.0,3690.0
Uttar Pradesh,Kanpur,Jhijhank,Jack Fruit,Jack Fruit,Medium,1450.0,1600.0,1535.0
Uttar Pradesh,Kanpur,Jhijhank,Maize,Yellow,FAQ,1900.0,2050.0,1975.0
Uttar Pradesh,Kanpur,Jhijhank,Mango,Dusheri,Medium,1850.0,2050.0,1950.0
Uttar Pradesh,Kanpur,Jhijhank,Mustard,Sarson(Black),FAQ,5400.0,5500.0,5450.0
Uttar Pradesh,Kanpur,Jhijhank,Onion,Red,FAQ,1250.0,1400.0,1325.0
Uttar Pradesh,Kanpur,Jhijhank,Pomegranate,Pomogranate,Medium,6300.0,6500.0,6400.0
Uttar Pradesh,Kanpur,Jhijhank,Potato,Desi,FAQ,950.0,1100.0,1020.0
Uttar Pradesh,Kanpur,Jhijhank,Pumpkin,Pumpkin,FAQ,1300.0,1500.0,1400.0
Uttar Pradesh,Kanpur,Jhijhank,Rice,III,FAQ,2350.0,2650.0,2470.0
Uttar Pradesh,Kanpur,Jhijhank,Sponge gourd,Sponge gourd,FAQ,1650.0,1850.0,1750.0
Uttar Pradesh,Kanpur,Jhijhank,Tomato,Deshi,FAQ,5550.0,5750.0,5650.0
Uttar Pradesh,Kanpur,Jhijhank,Wheat,Dara,FAQ,2150.0,2300.0,2225.0
Uttar Pradesh,Kanpur,Uttaripura,Paddy(Dhan)(Common),Common,FAQ,1600.0,1800.0,1700.0
Uttar Pradesh,Kanpur,Uttaripura,Potato,Desi,FAQ,400.0,600.0,500.0
Uttar Pradesh,Kanpur,Uttaripura,Potato,Other,FAQ,410.0,610.0,510.0
Uttar Pradesh,Kanpur,Uttaripura,Wheat,Dara,FAQ,2100.0,2300.0,2200.0
Uttar Pradesh,Kanpur,Uttaripura,Wheat,Other,FAQ,2110.0,2310.0,2210.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Apple,Delicious,Medium,9500.0,9610.0,9550.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,10740.0,10810.0,10780.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Banana,Amruthapani,Medium,2610.0,2710.0,2660.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Bhindi(Ladies Finger),Bhindi,FAQ,1940.0,2040.0,1980.0
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,8820.0,8915.0,8875.0
